hanzi,trad,radical_no,stroke_count,hsk_char_level,hsk_write_lvl,freq_rank
𮉣,,,8,,,
𮉤,,,9,,,
𮉥,,,9,,,
𮉦,,,9,,,
𮉧,,,10,,,
𮉨,,,10,,,
𮉩,,,10,,,
𮉪,,,11,,,
𮉫,,,11,,,
𮉬,,,11,,,
𮉭,,,12,,,
𮉮,,,14,,,
𮉯,,,14,,,
𮉰,,121,9,,,
𮉱,,121,10,,,
𮉲,,121,11,,,
𮉳,,121,13,,,
𮉴,,121,13,,,
𮉵,,121,14,,,
𮉶,,121,15,,,
𮉷,,121,16,,,
𮉸,,121,17,,,
𮉹,,121,18,,,
𮉺,,121,17,,,
𮉻,,121,18,,,
𮉼,,122,6,,,
𮉽,,122,8,,,
𮉾,,122,7,,,
𮉿,,122,9,,,
𮊀,,122,10,,,
𮊁,,122,9,,,
𮊂,,122,10,,,
𮊃,,122,10,,,
𮊄,,122,9,,,
𮊅,,122,11,,,
𮊆,,122,12,,,
𮊇,,122,12,,,
𮊈,,122,13,,,
𮊉,,122,13,,,
𮊊,,122,13,,,
𮊋,,122,14,,,
𮊌,,122,15,,,
𮊍,,122,15,,,
𮊎,,122,14,,,
𮊏,,122,14,,,
𮊐,,122,15,,,
𮊑,,122,15,,,
𮊒,,122,15,,,
𮊓,,122,14,,,
𮊔,,122,15,,,
𮊕,,122,16,,,
𮊖,,122,17,,,
𮊗,,122,15,,,
𮊘,,122,17,,,
𮊙,,122,16,,,
𮊚,,122,17,,,
𮊛,,122,17,,,
𮊜,,122,18,,,
𮊝,,122,19,,,
𮊞,,122,18,,,
𮊟,,122,21,,,
𮊠,,122,23,,,
𮊡,,122,25,,,
𮊢,,123,9,,,
𮊣,,123,9,,,
𮊤,,123,9,,,
𮊥,,123,11,,,
𮊦,,123,11,,,
𮊧,,123,12,,,
𮊨,,123,12,,,
𮊩,,123,13,,,
𮊪,,123,14,,,
𮊫,,123,14,,,
𮊬,,123,14,,,
𮊭,,123,14,,,
𮊮,,123,15,,,
𮊯,,123,15,,,
𮊰,,123,16,,,
𮊱,,123,16,,,
𮊲,,123,16,,,
𮊳,,123,18,,,
𮊴,,123,19,,,
𮊵,,123,21,,,
𮊶,,123,21,,,
𮊷,,123,22,,,
𮊸,,124,10,,,
𮊹,,124,10,,,
𮊺,,124,10,,,
𮊻,,124,10,,,
𮊼,,124,11,,,
𮊽,,124,12,,,
𮊾,,124,12,,,
𮊿,,124,12,,,
𮋀,,124,12,,,
𮋁,,124,12,,,
𮋂,,124,12,,,
𮋃,,124,13,,,
𮋄,,124,13,,,
𮋅,,124,14,,,
𮋆,,124,14,,,
𮋇,,124,14,,,
𮋈,,124,14,,,
𮋉,,124,15,,,
𮋊,,124,15,,,
𮋋,,124,15,,,
𮋌,,124,15,,,
𮋍,,124,18,,,
𮋎,,124,16,,,
𮋏,,124,16,,,
𮋐,,124,16,,,
𮋑,,124,16,,,
𮋒,,124,17,,,
𮋓,,124,17,,,
𮋔,,124,19,,,
𮋕,,124,18,,,
𮋖,,124,20,,,
𮋗,,124,19,,,
𮋘,,124,21,,,
𮋙,,124,21,,,
𮋚,,124,25,,,
𮋛,,125,11,,,
𮋜,,125,12,,,
𮋝,,125,11,,,
𮋞,,125,14,,,
𮋟,,126,14,,,
𮋠,,126,15,,,
𮋡,,126,16,,,
𮋢,,126,23,,,
𮋣,,127,8,,,
𮋤,,127,10,,,
𮋥,,127,11,,,
𮋦,,127,11,,,
𮋧,,127,11,,,
𮋨,,127,12,,,
𮋩,,127,12,,,
𮋪,,127,13,,,
𮋫,,127,17,,,
𮋬,,128,9,,,
𮋭,,128,9,,,
𮋮,,128,10,,,
𮋯,,128,11,,,
𮋰,,128,13,,,
𮋱,,128,13,,,
𮋲,,128,13,,,
𮋳,,128,14,,,
𮋴,,128,14,,,
𮋵,,128,14,,,
𮋶,,128,15,,,
𮋷,,128,15,,,
𮋸,,128,15,,,
𮋹,,128,16,,,
